timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-04 05:42:59,Itty Bitty City,157,6115593,0,190593,0,24032,0,5326,0,0.0
2025-01-04 07:13:58,Itty Bitty City,179,6116391,798,190596,3,24034,2,5326,0,81.85967302452316
2025-01-04 17:12:42,Itty Bitty City,179,6119296,2905,190621,25,24043,9,5327,1,81.86244467143344
