timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-04 05:42:59,Rerailed,204,172341,0,2397,0,792,0,193,0,0.0
2025-01-04 07:13:58,Rerailed,218,173671,1330,2405,8,799,7,193,0,80.54435483870968
2025-01-04 17:12:42,Rerailed,182,178103,4432,2450,45,819,20,194,1,80.84896347482726
