timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-04 20:50:00,Cart Ride into Dave and Bambi 2,4,325032,0,3521,0,1169,0,125,0,0.0
2025-01-04 21:00:00,Cart Ride into Dave and Bambi 2,4,325035,3,3521,0,1169,0,125,0,90.34003091190108
2025-01-04 21:10:01,Cart Ride into Dave and Bambi 2,2,325040,5,3521,0,1169,0,126,1,90.27027027027027
2025-01-04 21:20:01,Cart Ride into Dave and Bambi 2,3,325041,1,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 21:30:01,Cart Ride into Dave and Bambi 2,4,325043,2,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 21:40:01,Cart Ride into Dave and Bambi 2,1,325047,4,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 21:50:01,Cart Ride into Dave and Bambi 2,7,325049,2,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:00:00,Cart Ride into Dave and Bambi 2,6,325057,8,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:10:00,Cart Ride into Dave and Bambi 2,4,325066,9,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:20:00,Cart Ride into Dave and Bambi 2,7,325075,9,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:30:00,Cart Ride into Dave and Bambi 2,4,325084,9,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:40:01,Cart Ride into Dave and Bambi 2,4,325091,7,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 22:50:01,Cart Ride into Dave and Bambi 2,3,325094,3,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 23:00:01,Cart Ride into Dave and Bambi 2,1,325097,3,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 23:10:01,Cart Ride into Dave and Bambi 2,4,325098,1,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 23:20:01,Cart Ride into Dave and Bambi 2,10,325107,9,3521,0,1169,0,126,0,90.27027027027027
2025-01-04 23:30:01,Cart Ride into Dave and Bambi 2,6,325114,7,3520,-1,1168,-1,126,0,90.26275115919628
2025-01-04 23:40:00,Cart Ride into Dave and Bambi 2,6,325128,14,3520,0,1168,0,126,0,90.26275115919628
2025-01-04 23:50:00,Cart Ride into Dave and Bambi 2,8,325133,5,3520,0,1168,0,126,0,90.26275115919628
2025-01-05 00:00:01,Cart Ride into Dave and Bambi 2,6,325141,8,3520,0,1168,0,126,0,90.26275115919628
2025-01-05 00:10:01,Cart Ride into Dave and Bambi 2,6,325145,4,3520,0,1168,0,126,0,90.26275115919628
2025-01-05 00:20:01,Cart Ride into Dave and Bambi 2,4,325154,9,3521,1,1168,0,126,0,90.26275115919628
2025-01-05 00:30:00,Cart Ride into Dave and Bambi 2,4,325157,3,3521,0,1168,0,126,0,90.26275115919628
2025-01-05 00:40:00,Cart Ride into Dave and Bambi 2,3,325161,4,3521,0,1168,0,126,0,90.26275115919628
