timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-03 15:42:30,Station Master! - Train Tycoon,9,681686,0,41668,0,3765,0,1530,0,0.0
2025-01-03 18:34:46,Station Master! - Train Tycoon,22,681877,191,41669,1,3765,0,1530,0,71.10481586402267
2025-01-03 18:45:47,Station Master! - Train Tycoon,16,681887,10,41670,1,3765,0,1530,0,71.10481586402267
2025-01-03 18:55:00,Station Master! - Train Tycoon,13,681896,9,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 18:58:12,Station Master! - Train Tycoon,11,681899,3,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:04:05,Station Master! - Train Tycoon,14,681903,4,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:06:27,Station Master! - Train Tycoon,15,681904,1,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:06:54,Station Master! - Train Tycoon,15,681904,0,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:08:12,Station Master! - Train Tycoon,15,681906,2,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:08:36,Station Master! - Train Tycoon,16,681906,0,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:18:03,Station Master! - Train Tycoon,12,681919,13,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:18:38,Station Master! - Train Tycoon,12,681919,0,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:18:58,Station Master! - Train Tycoon,12,681919,0,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:19:19,Station Master! - Train Tycoon,12,681919,0,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:24:06,Station Master! - Train Tycoon,10,681923,4,41671,1,3765,0,1530,0,71.10481586402267
2025-01-03 19:34:06,Station Master! - Train Tycoon,14,681928,5,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:44:07,Station Master! - Train Tycoon,10,681938,10,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 19:54:08,Station Master! - Train Tycoon,11,681943,5,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 20:03:54,Station Master! - Train Tycoon,12,681946,3,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 20:13:54,Station Master! - Train Tycoon,7,681955,9,41670,-1,3765,0,1530,0,71.10481586402267
2025-01-03 20:23:55,Station Master! - Train Tycoon,9,681960,5,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 20:33:56,Station Master! - Train Tycoon,7,681968,8,41670,0,3765,0,1530,0,71.10481586402267
2025-01-03 20:43:57,Station Master! - Train Tycoon,7,681972,4,41671,1,3765,0,1530,0,71.10481586402267
2025-01-03 20:53:57,Station Master! - Train Tycoon,9,681974,2,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 21:03:58,Station Master! - Train Tycoon,13,681990,16,41671,0,3765,0,1530,0,71.10481586402267
2025-01-03 21:13:59,Station Master! - Train Tycoon,16,681999,9,41672,1,3765,0,1530,0,71.10481586402267
2025-01-03 21:24:00,Station Master! - Train Tycoon,14,682010,11,41672,0,3765,0,1530,0,71.10481586402267
2025-01-03 21:34:00,Station Master! - Train Tycoon,9,682018,8,41672,0,3765,0,1530,0,71.10481586402267
2025-01-03 21:44:01,Station Master! - Train Tycoon,8,682020,2,41672,0,3765,0,1530,0,71.10481586402267
2025-01-03 21:54:02,Station Master! - Train Tycoon,11,682030,10,41673,1,3765,0,1530,0,71.10481586402267
2025-01-03 22:04:02,Station Master! - Train Tycoon,13,682034,4,41674,1,3765,0,1530,0,71.10481586402267
2025-01-03 22:14:03,Station Master! - Train Tycoon,15,682043,9,41674,0,3765,0,1530,0,71.10481586402267
2025-01-03 22:24:04,Station Master! - Train Tycoon,14,682063,20,41674,0,3765,0,1530,0,71.10481586402267
2025-01-03 22:34:04,Station Master! - Train Tycoon,15,682073,10,41675,1,3765,0,1530,0,71.10481586402267
2025-01-03 22:44:05,Station Master! - Train Tycoon,10,682079,6,41675,0,3765,0,1530,0,71.10481586402267
2025-01-03 22:54:06,Station Master! - Train Tycoon,8,682090,11,41675,0,3765,0,1530,0,71.10481586402267
2025-01-03 23:04:06,Station Master! - Train Tycoon,14,682099,9,41674,-1,3765,0,1530,0,71.10481586402267
2025-01-03 23:14:07,Station Master! - Train Tycoon,9,682108,9,41674,0,3765,0,1530,0,71.10481586402267
2025-01-03 23:24:08,Station Master! - Train Tycoon,14,682113,5,41674,0,3765,0,1530,0,71.10481586402267
2025-01-03 23:34:08,Station Master! - Train Tycoon,15,682129,16,41674,0,3765,0,1530,0,71.10481586402267
2025-01-03 23:44:09,Station Master! - Train Tycoon,13,682148,19,41675,1,3765,0,1530,0,71.10481586402267
2025-01-03 23:54:10,Station Master! - Train Tycoon,20,682161,13,41675,0,3765,0,1530,0,71.10481586402267
2025-01-04 00:04:11,Station Master! - Train Tycoon,12,682177,16,41676,1,3765,0,1530,0,71.10481586402267
2025-01-04 00:14:11,Station Master! - Train Tycoon,12,682190,13,41676,0,3765,0,1530,0,71.10481586402267
2025-01-04 00:24:12,Station Master! - Train Tycoon,12,682203,13,41677,1,3765,0,1530,0,71.10481586402267
2025-01-04 00:34:13,Station Master! - Train Tycoon,10,682211,8,41678,1,3765,0,1530,0,71.10481586402267
2025-01-04 00:44:13,Station Master! - Train Tycoon,19,682219,8,41678,0,3765,0,1530,0,71.10481586402267
2025-01-04 00:54:14,Station Master! - Train Tycoon,18,682227,8,41680,2,3765,0,1530,0,71.10481586402267
2025-01-04 01:04:15,Station Master! - Train Tycoon,16,682235,8,41680,0,3765,0,1530,0,71.10481586402267
2025-01-04 01:14:15,Station Master! - Train Tycoon,15,682255,20,41679,-1,3765,0,1530,0,71.10481586402267
2025-01-04 01:24:16,Station Master! - Train Tycoon,20,682258,3,41678,-1,3765,0,1530,0,71.10481586402267
2025-01-04 01:34:17,Station Master! - Train Tycoon,23,682269,11,41678,0,3765,0,1530,0,71.10481586402267
2025-01-04 01:44:17,Station Master! - Train Tycoon,20,682285,16,41678,0,3765,0,1530,0,71.10481586402267
2025-01-04 01:54:18,Station Master! - Train Tycoon,25,682291,6,41678,0,3765,0,1530,0,71.10481586402267
2025-01-04 02:04:19,Station Master! - Train Tycoon,26,682303,12,41678,0,3765,0,1530,0,71.10481586402267
2025-01-04 02:14:19,Station Master! - Train Tycoon,24,682320,17,41679,1,3765,0,1530,0,71.10481586402267
2025-01-04 02:24:20,Station Master! - Train Tycoon,26,682336,16,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 02:34:21,Station Master! - Train Tycoon,24,682356,20,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 02:44:22,Station Master! - Train Tycoon,20,682370,14,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 02:54:22,Station Master! - Train Tycoon,24,682376,6,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 03:04:23,Station Master! - Train Tycoon,27,682389,13,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 03:14:24,Station Master! - Train Tycoon,22,682409,20,41679,0,3765,0,1530,0,71.10481586402267
2025-01-04 03:24:24,Station Master! - Train Tycoon,23,682421,12,41679,0,3766,1,1530,0,71.11027190332327
2025-01-04 03:34:25,Station Master! - Train Tycoon,29,682425,4,41679,0,3766,0,1530,0,71.11027190332327
2025-01-04 03:44:26,Station Master! - Train Tycoon,20,682446,21,41680,1,3766,0,1530,0,71.11027190332327
2025-01-04 03:54:26,Station Master! - Train Tycoon,16,682458,12,41680,0,3766,0,1530,0,71.11027190332327
2025-01-04 04:04:27,Station Master! - Train Tycoon,20,682473,15,41681,1,3766,0,1530,0,71.11027190332327
2025-01-04 04:14:28,Station Master! - Train Tycoon,16,682489,16,41681,0,3766,0,1530,0,71.11027190332327
2025-01-04 04:24:29,Station Master! - Train Tycoon,20,682497,8,41681,0,3766,0,1530,0,71.11027190332327
2025-01-04 04:34:29,Station Master! - Train Tycoon,22,682506,9,41681,0,3766,0,1530,0,71.11027190332327
2025-01-04 04:44:30,Station Master! - Train Tycoon,27,682523,17,41681,0,3766,0,1530,0,71.11027190332327
2025-01-04 04:54:31,Station Master! - Train Tycoon,29,682534,11,41680,-1,3766,0,1530,0,71.11027190332327
2025-01-04 05:04:32,Station Master! - Train Tycoon,31,682548,14,41680,0,3766,0,1531,1,71.09684727204078
2025-01-04 05:14:32,Station Master! - Train Tycoon,34,682557,9,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 05:24:33,Station Master! - Train Tycoon,27,682577,20,41681,1,3766,0,1531,0,71.09684727204078
2025-01-04 05:34:34,Station Master! - Train Tycoon,26,682593,16,41680,-1,3766,0,1531,0,71.09684727204078
2025-01-04 05:44:35,Station Master! - Train Tycoon,28,682608,15,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 05:50:47,Station Master! - Train Tycoon,28,682621,13,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 05:53:33,Station Master! - Train Tycoon,23,682628,7,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 05:53:51,Station Master! - Train Tycoon,23,682628,0,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 05:58:46,Station Master! - Train Tycoon,25,682634,6,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:07:17,Station Master! - Train Tycoon,22,682643,9,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:10:00,Station Master! - Train Tycoon,24,682647,4,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:20:01,Station Master! - Train Tycoon,26,682659,12,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:22:45,Station Master! - Train Tycoon,24,682662,3,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:32:46,Station Master! - Train Tycoon,20,682672,10,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:42:47,Station Master! - Train Tycoon,25,682684,12,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 06:52:48,Station Master! - Train Tycoon,21,682708,24,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 07:02:48,Station Master! - Train Tycoon,19,682722,14,41681,1,3766,0,1531,0,71.09684727204078
2025-01-04 07:04:20,Station Master! - Train Tycoon,19,682723,1,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 07:12:41,Station Master! - Train Tycoon,19,682728,5,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 07:22:42,Station Master! - Train Tycoon,25,682735,7,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 07:32:43,Station Master! - Train Tycoon,22,682746,11,41680,-1,3766,0,1531,0,71.09684727204078
2025-01-04 07:42:43,Station Master! - Train Tycoon,24,682756,10,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 07:52:44,Station Master! - Train Tycoon,22,682774,18,41681,1,3766,0,1531,0,71.09684727204078
2025-01-04 08:02:45,Station Master! - Train Tycoon,32,682784,10,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 08:12:46,Station Master! - Train Tycoon,32,682794,10,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 08:22:46,Station Master! - Train Tycoon,29,682804,10,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 08:32:47,Station Master! - Train Tycoon,29,682820,16,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 08:42:48,Station Master! - Train Tycoon,27,682828,8,41682,1,3766,0,1531,0,71.09684727204078
2025-01-04 08:52:49,Station Master! - Train Tycoon,31,682841,13,41681,-1,3766,0,1531,0,71.09684727204078
2025-01-04 09:02:49,Station Master! - Train Tycoon,29,682857,16,41680,-1,3766,0,1531,0,71.09684727204078
2025-01-04 09:12:50,Station Master! - Train Tycoon,26,682879,22,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 09:22:51,Station Master! - Train Tycoon,25,682894,15,41680,0,3766,0,1531,0,71.09684727204078
2025-01-04 09:32:52,Station Master! - Train Tycoon,26,682913,19,41682,2,3766,0,1531,0,71.09684727204078
2025-01-04 09:42:52,Station Master! - Train Tycoon,28,682925,12,41682,0,3766,0,1531,0,71.09684727204078
2025-01-04 09:52:53,Station Master! - Train Tycoon,30,682945,20,41681,-1,3766,0,1531,0,71.09684727204078
2025-01-04 10:02:54,Station Master! - Train Tycoon,31,682964,19,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 10:12:55,Station Master! - Train Tycoon,30,682977,13,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 10:22:55,Station Master! - Train Tycoon,25,682999,22,41681,0,3766,0,1531,0,71.09684727204078
2025-01-04 10:32:56,Station Master! - Train Tycoon,22,683009,10,41682,1,3766,0,1531,0,71.09684727204078
2025-01-04 10:42:57,Station Master! - Train Tycoon,20,683021,12,41682,0,3766,0,1531,0,71.09684727204078
2025-01-04 10:52:58,Station Master! - Train Tycoon,18,683037,16,41682,0,3766,0,1532,1,71.08342770856927
2025-01-04 11:02:58,Station Master! - Train Tycoon,22,683054,17,41682,0,3766,0,1532,0,71.08342770856927
2025-01-04 11:12:59,Station Master! - Train Tycoon,24,683065,11,41683,1,3766,0,1532,0,71.08342770856927
2025-01-04 11:23:00,Station Master! - Train Tycoon,21,683081,16,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 11:33:01,Station Master! - Train Tycoon,28,683094,13,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 11:43:01,Station Master! - Train Tycoon,26,683108,14,41684,1,3766,0,1532,0,71.08342770856927
2025-01-04 11:53:02,Station Master! - Train Tycoon,22,683121,13,41683,-1,3766,0,1532,0,71.08342770856927
2025-01-04 11:55:10,Station Master! - Train Tycoon,25,683125,4,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 11:57:35,Station Master! - Train Tycoon,24,683130,5,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 11:58:12,Station Master! - Train Tycoon,24,683130,0,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 12:00:16,Station Master! - Train Tycoon,26,683133,3,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 17:10:17,Station Master! - Train Tycoon,24,683149,16,41683,0,3766,0,1532,0,71.08342770856927
2025-01-04 17:27:24,Station Master! - Train Tycoon,13,683169,20,41681,-2,3766,0,1532,0,71.08342770856927
2025-01-04 19:46:15,Station Master! - Train Tycoon,32,683313,14,41684,3,3767,1,1532,0,71.08888469522552
2025-01-04 19:46:43,Station Master! - Train Tycoon,32,683313,0,41684,0,3767,0,1532,0,71.08888469522552
2025-01-04 19:50:00,Station Master! - Train Tycoon,28,683320,7,41684,0,3767,0,1532,0,71.08888469522552
2025-01-04 20:00:00,Station Master! - Train Tycoon,27,683332,12,41684,0,3767,0,1532,0,71.08888469522552
2025-01-04 20:10:01,Station Master! - Train Tycoon,20,683351,19,41684,0,3767,0,1532,0,71.08888469522552
2025-01-04 20:20:01,Station Master! - Train Tycoon,19,683357,6,41684,0,3767,0,1532,0,71.08888469522552
2025-01-04 20:30:00,Station Master! - Train Tycoon,17,683364,7,41685,1,3767,0,1532,0,71.08888469522552
2025-01-04 20:40:01,Station Master! - Train Tycoon,20,683374,10,41685,0,3767,0,1532,0,71.08888469522552
2025-01-04 20:50:00,Station Master! - Train Tycoon,12,683382,8,41685,0,3767,0,1532,0,71.08888469522552
2025-01-04 21:00:00,Station Master! - Train Tycoon,17,683392,10,41685,0,3767,0,1532,0,71.08888469522552
