timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-03 20:03:54,[3-δ] Ball Game,188,112072,0,3987,0,788,0,120,0,0.0
2025-01-03 20:13:54,[3-δ] Ball Game,184,112170,98,3993,6,788,0,120,0,86.78414096916299
2025-01-03 20:23:55,[3-δ] Ball Game,179,112262,92,3995,2,788,0,120,0,86.78414096916299
2025-01-03 20:33:56,[3-δ] Ball Game,182,112370,108,3997,2,788,0,120,0,86.78414096916299
2025-01-03 20:43:57,[3-δ] Ball Game,167,112476,106,4000,3,789,1,120,0,86.79867986798679
2025-01-03 20:53:57,[3-δ] Ball Game,154,112592,116,4003,3,790,1,120,0,86.81318681318682
2025-01-03 21:03:58,[3-δ] Ball Game,153,112704,112,4010,7,792,2,120,0,86.8421052631579
2025-01-03 21:13:59,[3-δ] Ball Game,139,112806,102,4013,3,793,1,120,0,86.8565169769989
2025-01-03 21:24:00,[3-δ] Ball Game,139,112886,80,4016,3,794,1,120,0,86.87089715536105
2025-01-03 21:34:00,[3-δ] Ball Game,136,112955,69,4023,7,795,1,120,0,86.88524590163934
2025-01-03 21:44:01,[3-δ] Ball Game,139,113028,73,4026,3,796,1,120,0,86.8995633187773
2025-01-03 21:54:02,[3-δ] Ball Game,134,113102,74,4028,2,796,0,120,0,86.8995633187773
2025-01-03 22:04:02,[3-δ] Ball Game,134,113189,87,4031,3,796,0,120,0,86.8995633187773
2025-01-03 22:14:03,[3-δ] Ball Game,127,113268,79,4036,5,796,0,120,0,86.8995633187773
2025-01-03 22:24:04,[3-δ] Ball Game,122,113356,88,4040,4,797,1,120,0,86.91384950926935
2025-01-03 22:34:04,[3-δ] Ball Game,129,113441,85,4043,3,798,1,120,0,86.9281045751634
2025-01-03 22:44:05,[3-δ] Ball Game,120,113520,79,4044,1,798,0,120,0,86.9281045751634
2025-01-03 22:54:06,[3-δ] Ball Game,135,113594,74,4048,4,799,1,120,0,86.94232861806312
2025-01-03 23:04:06,[3-δ] Ball Game,118,113712,118,4052,4,799,0,120,0,86.94232861806312
2025-01-03 23:14:07,[3-δ] Ball Game,122,113788,76,4055,3,799,0,120,0,86.94232861806312
2025-01-03 23:24:08,[3-δ] Ball Game,127,113862,74,4061,6,799,0,120,0,86.94232861806312
2025-01-03 23:34:08,[3-δ] Ball Game,124,113946,84,4063,2,800,1,121,1,86.86210640608036
2025-01-03 23:44:09,[3-δ] Ball Game,117,114023,77,4065,2,801,1,121,0,86.8763557483731
2025-01-03 23:54:10,[3-δ] Ball Game,121,114098,75,4070,5,802,1,121,0,86.89057421451788
2025-01-04 00:04:11,[3-δ] Ball Game,114,114184,86,4072,2,802,0,121,0,86.89057421451788
2025-01-04 00:14:11,[3-δ] Ball Game,121,114261,77,4075,3,802,0,121,0,86.89057421451788
2025-01-04 00:24:12,[3-δ] Ball Game,135,114334,73,4076,1,802,0,121,0,86.89057421451788
2025-01-04 00:34:13,[3-δ] Ball Game,117,114424,90,4077,1,803,1,121,0,86.90476190476191
2025-01-04 00:44:13,[3-δ] Ball Game,118,114514,90,4080,3,803,0,121,0,86.90476190476191
2025-01-04 00:54:14,[3-δ] Ball Game,130,114589,75,4086,6,803,0,121,0,86.90476190476191
2025-01-04 01:04:15,[3-δ] Ball Game,127,114670,81,4089,3,803,0,121,0,86.90476190476191
2025-01-04 01:14:15,[3-δ] Ball Game,126,114736,66,4093,4,803,0,121,0,86.90476190476191
2025-01-04 01:24:16,[3-δ] Ball Game,124,114817,81,4094,1,803,0,121,0,86.90476190476191
2025-01-04 01:34:17,[3-δ] Ball Game,136,114904,87,4099,5,803,0,121,0,86.90476190476191
2025-01-04 01:44:17,[3-δ] Ball Game,112,115040,136,4104,5,805,2,121,0,86.93304535637148
2025-01-04 01:54:18,[3-δ] Ball Game,124,115132,92,4109,5,806,1,121,0,86.94714131607336
2025-01-04 02:04:19,[3-δ] Ball Game,132,115233,101,4111,2,806,0,121,0,86.94714131607336
2025-01-04 02:14:19,[3-δ] Ball Game,125,115327,94,4115,4,807,1,121,0,86.96120689655173
2025-01-04 02:24:20,[3-δ] Ball Game,148,115408,81,4120,5,808,1,121,0,86.97524219590959
2025-01-04 02:34:21,[3-δ] Ball Game,146,115493,85,4126,6,809,1,121,0,86.98924731182795
2025-01-04 02:44:22,[3-δ] Ball Game,151,115597,104,4127,1,810,1,122,1,86.9098712446352
2025-01-04 02:54:22,[3-δ] Ball Game,158,115700,103,4130,3,810,0,122,0,86.9098712446352
2025-01-04 03:04:23,[3-δ] Ball Game,158,115808,108,4132,2,810,0,122,0,86.9098712446352
2025-01-04 03:14:24,[3-δ] Ball Game,171,115921,113,4139,7,810,0,122,0,86.9098712446352
2025-01-04 03:24:24,[3-δ] Ball Game,167,116029,108,4141,2,810,0,122,0,86.9098712446352
2025-01-04 03:34:25,[3-δ] Ball Game,158,116152,123,4146,5,811,1,122,0,86.92390139335477
2025-01-04 03:44:26,[3-δ] Ball Game,170,116246,94,4148,2,811,0,122,0,86.92390139335477
2025-01-04 03:54:26,[3-δ] Ball Game,158,116346,100,4150,2,812,1,122,0,86.93790149892934
2025-01-04 04:04:27,[3-δ] Ball Game,156,116441,95,4152,2,813,1,122,0,86.95187165775401
2025-01-04 04:14:28,[3-δ] Ball Game,158,116549,108,4155,3,814,1,122,0,86.96581196581197
2025-01-04 04:24:29,[3-δ] Ball Game,167,116668,119,4156,1,815,1,122,0,86.97972251867662
2025-01-04 04:34:29,[3-δ] Ball Game,148,116762,94,4159,3,816,1,122,0,86.99360341151386
2025-01-04 04:44:30,[3-δ] Ball Game,149,116876,114,4162,3,817,1,122,0,87.00745473908414
2025-01-04 04:54:31,[3-δ] Ball Game,148,116969,93,4165,3,818,1,122,0,87.02127659574468
2025-01-04 05:04:32,[3-δ] Ball Game,147,117072,103,4167,2,818,0,122,0,87.02127659574468
2025-01-04 05:14:32,[3-δ] Ball Game,154,117158,86,4170,3,818,0,122,0,87.02127659574468
2025-01-04 05:24:33,[3-δ] Ball Game,155,117260,102,4175,5,819,1,122,0,87.03506907545164
2025-01-04 05:34:34,[3-δ] Ball Game,159,117340,80,4181,6,820,1,122,0,87.04883227176221
2025-01-04 05:44:35,[3-δ] Ball Game,159,117430,90,4184,3,821,1,122,0,87.0625662778367
2025-01-04 05:50:47,[3-δ] Ball Game,160,117479,49,4187,3,821,0,122,0,87.0625662778367
2025-01-04 05:53:33,[3-δ] Ball Game,167,117522,43,4189,2,821,0,122,0,87.0625662778367
2025-01-04 05:53:51,[3-δ] Ball Game,167,117533,11,4189,0,821,0,122,0,87.0625662778367
2025-01-04 05:58:46,[3-δ] Ball Game,156,117583,50,4191,2,821,0,122,0,87.0625662778367
2025-01-04 06:07:17,[3-δ] Ball Game,165,117673,90,4193,2,822,1,122,0,87.07627118644068
2025-01-04 06:10:00,[3-δ] Ball Game,157,117697,24,4197,4,823,1,122,0,87.08994708994709
2025-01-04 06:20:01,[3-δ] Ball Game,152,117793,96,4201,4,825,2,122,0,87.11721224920802
2025-01-04 06:22:45,[3-δ] Ball Game,147,117827,34,4202,1,825,0,122,0,87.11721224920802
2025-01-04 06:32:46,[3-δ] Ball Game,144,117922,95,4206,4,825,0,122,0,87.11721224920802
2025-01-04 06:42:47,[3-δ] Ball Game,150,118023,101,4208,2,826,1,122,0,87.13080168776372
