timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-04 20:50:00,2 Player Supermarket Tycoon,128,2191291,0,11464,0,2662,0,764,0,0.0
2025-01-04 21:00:00,2 Player Supermarket Tycoon,142,2191429,138,11465,1,2662,0,765,1,77.67726874817625
2025-01-04 21:10:01,2 Player Supermarket Tycoon,110,2191567,138,11465,0,2662,0,765,0,77.67726874817625
2025-01-04 21:20:01,2 Player Supermarket Tycoon,120,2191680,113,11468,3,2663,1,765,0,77.68378063010502
2025-01-04 21:30:01,2 Player Supermarket Tycoon,138,2191816,136,11469,1,2663,0,765,0,77.68378063010502
2025-01-04 21:40:01,2 Player Supermarket Tycoon,121,2191960,144,11470,1,2663,0,765,0,77.68378063010502
2025-01-04 21:50:01,2 Player Supermarket Tycoon,137,2192056,96,11471,1,2663,0,765,0,77.68378063010502
2025-01-04 22:00:00,2 Player Supermarket Tycoon,144,2192193,137,11472,1,2663,0,765,0,77.68378063010502
2025-01-04 22:10:00,2 Player Supermarket Tycoon,148,2192324,131,11471,-1,2663,0,765,0,77.68378063010502
2025-01-04 22:20:00,2 Player Supermarket Tycoon,160,2192454,130,11471,0,2663,0,765,0,77.68378063010502
2025-01-04 22:30:00,2 Player Supermarket Tycoon,139,2192610,156,11471,0,2663,0,765,0,77.68378063010502
2025-01-04 22:40:01,2 Player Supermarket Tycoon,139,2192755,145,11472,1,2664,1,765,0,77.69028871391076
2025-01-04 22:50:01,2 Player Supermarket Tycoon,151,2192914,159,11472,0,2664,0,765,0,77.69028871391076
2025-01-04 23:00:01,2 Player Supermarket Tycoon,162,2193051,137,11473,1,2665,1,765,0,77.69679300291546
2025-01-04 23:10:01,2 Player Supermarket Tycoon,145,2193216,165,11475,2,2667,2,765,0,77.70979020979021
2025-01-04 23:20:01,2 Player Supermarket Tycoon,145,2193342,126,11476,1,2667,0,765,0,77.70979020979021
2025-01-04 23:30:01,2 Player Supermarket Tycoon,145,2193476,134,11477,1,2667,0,765,0,77.70979020979021
2025-01-04 23:40:00,2 Player Supermarket Tycoon,149,2193602,126,11477,0,2667,0,765,0,77.70979020979021
2025-01-04 23:50:00,2 Player Supermarket Tycoon,129,2193753,151,11478,1,2667,0,765,0,77.70979020979021
2025-01-05 00:00:01,2 Player Supermarket Tycoon,111,2193883,130,11479,1,2667,0,765,0,77.70979020979021
2025-01-05 00:10:01,2 Player Supermarket Tycoon,137,2193988,105,11479,0,2667,0,765,0,77.70979020979021
2025-01-05 00:20:01,2 Player Supermarket Tycoon,155,2194131,143,11481,2,2667,0,765,0,77.70979020979021
2025-01-05 00:30:00,2 Player Supermarket Tycoon,166,2194277,146,11481,0,2667,0,765,0,77.70979020979021
2025-01-05 00:40:00,2 Player Supermarket Tycoon,146,2194421,144,11481,0,2668,1,765,0,77.71628313428488
