timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-03 19:54:08,🎆NEW YEAR🎆  Tower Defense Simulator ,16509,3780886851,0,3130029,0,1631919,0,108827,0,0.0
2025-01-03 20:03:54,🎆NEW YEAR🎆  Tower Defense Simulator ,16228,3780900278,13427,3130026,-3,1631920,1,108828,1,93.74820479472044
2025-01-03 20:13:54,🎆NEW YEAR🎆  Tower Defense Simulator ,16212,3780913334,13056,3130026,0,1631922,2,108828,0,93.74821197759586
2025-01-03 20:23:55,🎆NEW YEAR🎆  Tower Defense Simulator ,16263,3780925917,12583,3130030,4,1631925,3,108828,0,93.74822275187806
2025-01-03 20:33:56,🎆NEW YEAR🎆  Tower Defense Simulator ,16318,3780938512,12595,3130031,1,1631931,6,108829,1,93.74819044555251
2025-01-03 20:43:57,🎆NEW YEAR🎆  Tower Defense Simulator ,16279,3780951100,12588,3130033,2,1631934,3,108829,0,93.74820121980993
2025-01-03 20:53:57,🎆NEW YEAR🎆  Tower Defense Simulator ,16107,3780963924,12824,3130037,4,1631935,1,108830,1,93.74815095661965
2025-01-03 21:03:58,🎆NEW YEAR🎆  Tower Defense Simulator ,16048,3780976772,12848,3130035,-2,1631936,1,108831,1,93.74810069354486
2025-01-03 21:13:59,🎆NEW YEAR🎆  Tower Defense Simulator ,16059,3780989808,13036,3130038,3,1631939,3,108830,-1,93.74816532233743
2025-01-03 21:24:00,🎆NEW YEAR🎆  Tower Defense Simulator ,16174,3781002359,12551,3130040,2,1631943,4,108830,0,93.7481796879892
2025-01-03 21:34:00,🎆NEW YEAR🎆  Tower Defense Simulator ,16266,3781014958,12599,3130045,5,1631944,1,108831,1,93.74812942511238
2025-01-03 21:44:01,🎆NEW YEAR🎆  Tower Defense Simulator ,16363,3781027787,12829,3130050,5,1631947,3,108830,-1,93.74819405357493
2025-01-03 21:54:02,🎆NEW YEAR🎆  Tower Defense Simulator ,16449,3781040134,12347,3130048,-2,1631952,5,108831,1,93.74815815641581
2025-01-03 22:04:02,🎆NEW YEAR🎆  Tower Defense Simulator ,16375,3781052666,12532,3130047,-1,1631955,3,108831,0,93.74816893058653
2025-01-03 22:14:03,🎆NEW YEAR🎆  Tower Defense Simulator ,16511,3781066980,14314,3130050,3,1631958,3,108830,-1,93.7482335585953
2025-01-03 22:24:04,🎆NEW YEAR🎆  Tower Defense Simulator ,16554,3781080198,13218,3130048,-2,1631961,3,108830,0,93.74824433260513
