timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-03 12:34:53,Tracks🚂[EARLY EARLY ACCESS],1,55180,0,3547,0,304,0,190,0,0.0
2025-01-03 12:42:40,Tracks🚂[EARLY EARLY ACCESS],0,55180,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 12:52:41,Tracks🚂[EARLY EARLY ACCESS],0,55180,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 13:02:41,Tracks🚂[EARLY EARLY ACCESS],1,55181,1,3547,0,304,0,190,0,61.53846153846154
2025-01-03 13:12:42,Tracks🚂[EARLY EARLY ACCESS],1,55183,2,3546,-1,304,0,190,0,61.53846153846154
2025-01-03 13:22:42,Tracks🚂[EARLY EARLY ACCESS],1,55183,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 13:32:43,Tracks🚂[EARLY EARLY ACCESS],1,55185,2,3546,0,304,0,190,0,61.53846153846154
2025-01-03 13:42:43,Tracks🚂[EARLY EARLY ACCESS],1,55186,1,3546,0,304,0,190,0,61.53846153846154
2025-01-03 13:52:43,Tracks🚂[EARLY EARLY ACCESS],0,55186,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:02:44,Tracks🚂[EARLY EARLY ACCESS],0,55186,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:12:44,Tracks🚂[EARLY EARLY ACCESS],0,55186,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:22:45,Tracks🚂[EARLY EARLY ACCESS],0,55186,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:32:45,Tracks🚂[EARLY EARLY ACCESS],1,55186,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:42:46,Tracks🚂[EARLY EARLY ACCESS],0,55187,1,3546,0,304,0,190,0,61.53846153846154
2025-01-03 14:52:46,Tracks🚂[EARLY EARLY ACCESS],0,55188,1,3546,0,304,0,190,0,61.53846153846154
2025-01-03 15:02:47,Tracks🚂[EARLY EARLY ACCESS],0,55188,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 15:12:47,Tracks🚂[EARLY EARLY ACCESS],0,55188,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 15:24:14,Tracks🚂[EARLY EARLY ACCESS],0,55188,0,3546,0,304,0,190,0,61.53846153846154
2025-01-03 15:34:14,Tracks🚂[EARLY EARLY ACCESS],0,55189,1,3546,0,304,0,190,0,61.53846153846154
2025-01-03 15:42:30,Tracks🚂[EARLY EARLY ACCESS],1,55190,1,3546,0,304,0,190,0,61.53846153846154
2025-01-03 18:34:46,Tracks🚂[EARLY EARLY ACCESS],0,55208,18,3546,0,304,0,190,0,61.53846153846154
2025-01-03 18:45:47,Tracks🚂[EARLY EARLY ACCESS],0,55209,1,3547,1,304,0,190,0,61.53846153846154
2025-01-03 18:55:00,Tracks🚂[EARLY EARLY ACCESS],0,55210,1,3547,0,304,0,190,0,61.53846153846154
2025-01-03 18:58:12,Tracks🚂[EARLY EARLY ACCESS],0,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:04:05,Tracks🚂[EARLY EARLY ACCESS],0,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:06:27,Tracks🚂[EARLY EARLY ACCESS],0,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:06:54,Tracks🚂[EARLY EARLY ACCESS],0,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:08:12,Tracks🚂[EARLY EARLY ACCESS],0,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:08:36,Tracks🚂[EARLY EARLY ACCESS],1,55210,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:18:03,Tracks🚂[EARLY EARLY ACCESS],0,55212,2,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:18:38,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:18:58,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:19:19,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:24:06,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:34:06,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:44:07,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 19:54:08,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
2025-01-03 20:03:54,Tracks🚂[EARLY EARLY ACCESS],0,55212,0,3547,0,304,0,190,0,61.53846153846154
