timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-04 20:50:00,Blox Fruits But Very Good,30809,3843935,0,8947,0,3599,0,421,0,0.0
2025-01-04 21:00:00,Blox Fruits But Very Good,31267,3867469,23534,8968,21,3620,21,427,6,89.44897454904867
2025-01-04 21:10:01,Blox Fruits But Very Good,31896,3890475,23006,8986,18,3635,15,431,4,89.39990162321692
2025-01-04 21:20:01,Blox Fruits But Very Good,32261,3913803,23328,9013,27,3657,22,439,8,89.2822265625
2025-01-04 21:30:01,Blox Fruits But Very Good,32930,3937580,23777,9038,25,3680,23,441,2,89.29871390439213
2025-01-04 21:40:01,Blox Fruits But Very Good,33152,3960574,22994,9059,21,3702,22,444,3,89.29088277858177
2025-01-04 21:50:01,Blox Fruits But Very Good,33441,3986359,25785,9076,17,3725,23,448,4,89.26431823628084
2025-01-04 22:00:00,Blox Fruits But Very Good,33893,4009372,23013,9098,22,3747,22,450,2,89.27805575411007
2025-01-04 22:10:00,Blox Fruits But Very Good,34171,4036471,27099,9121,23,3773,26,450,0,89.34406819796354
2025-01-04 22:20:00,Blox Fruits But Very Good,34110,4061661,25190,9137,16,3794,21,451,1,89.37573616018845
2025-01-04 22:30:00,Blox Fruits But Very Good,34179,4086824,25163,9162,25,3808,14,453,2,89.36869279511852
2025-01-04 22:40:01,Blox Fruits But Very Good,33930,4110732,23908,9184,22,3826,18,454,1,89.39252336448598
2025-01-04 22:50:01,Blox Fruits But Very Good,33676,4137584,26852,9220,36,3851,25,454,0,89.4541231126597
2025-01-04 23:00:01,Blox Fruits But Very Good,33506,4162613,25029,9239,19,3878,27,454,0,89.51985226223454
2025-01-04 23:10:01,Blox Fruits But Very Good,33114,4187845,25232,9262,23,3897,19,460,6,89.44227679596052
2025-01-04 23:20:01,Blox Fruits But Very Good,33192,4212841,24996,9290,28,3908,11,464,4,89.38700823421775
2025-01-04 23:30:01,Blox Fruits But Very Good,33321,4237612,24771,9315,25,3934,26,465,1,89.4294157763128
2025-01-04 23:40:00,Blox Fruits But Very Good,32921,4260974,23362,9339,24,3954,20,468,3,89.41655359565807
2025-01-04 23:50:00,Blox Fruits But Very Good,32830,4286532,25558,9360,21,3971,17,469,1,89.43693693693695
2025-01-05 00:00:01,Blox Fruits But Very Good,33176,4312286,25754,9383,23,3997,26,469,0,89.49843260188088
2025-01-05 00:10:01,Blox Fruits But Very Good,33017,4335313,23027,9404,21,4016,19,476,7,89.40338379341051
2025-01-05 00:20:01,Blox Fruits But Very Good,32841,4362028,26715,9421,17,4031,15,482,6,89.31974296476845
2025-01-05 00:30:00,Blox Fruits But Very Good,32985,4384602,22574,9447,26,4046,15,484,2,89.31567328918322
2025-01-05 00:40:00,Blox Fruits But Very Good,33089,4409008,24406,9466,19,4069,23,487,3,89.31079894644425
