timestamp,name,playing,visits,visitschange,favoritedCount,favoritedchange,upVotes,upVoteschange,downVotes,downVoteschange,upVotespercentage
2025-01-03 20:03:54,❄️XMAS❄️ Tower Defense X: BETA,2951,251959040,0,277292,0,287187,0,13626,0,0.0
2025-01-03 20:13:54,❄️XMAS❄️ Tower Defense X: BETA,2974,251961396,2356,277292,0,287189,2,13626,0,95.4703056695976
2025-01-03 20:23:55,❄️XMAS❄️ Tower Defense X: BETA,2934,251963510,2114,277292,0,287191,2,13626,0,95.47033578554404
2025-01-03 20:33:56,❄️XMAS❄️ Tower Defense X: BETA,2991,251965770,2260,277292,0,287192,1,13626,0,95.47035084336709
2025-01-03 20:43:57,❄️XMAS❄️ Tower Defense X: BETA,3011,251968060,2290,277293,1,287193,1,13626,0,95.47036590109002
2025-01-03 20:53:57,❄️XMAS❄️ Tower Defense X: BETA,3015,251970295,2235,277296,3,287195,2,13624,-2,95.47103075271175
2025-01-03 21:03:58,❄️XMAS❄️ Tower Defense X: BETA,3043,251972718,2423,277296,0,287197,2,13624,0,95.47106086343706
2025-01-03 21:13:59,❄️XMAS❄️ Tower Defense X: BETA,3010,251975100,2382,277296,0,287197,0,13624,0,95.47106086343706
2025-01-03 21:24:00,❄️XMAS❄️ Tower Defense X: BETA,3099,251977429,2329,277298,2,287197,0,13624,0,95.47106086343706
2025-01-03 21:34:00,❄️XMAS❄️ Tower Defense X: BETA,3093,251979818,2389,277298,0,287196,-1,13625,1,95.47072843983632
2025-01-03 21:44:01,❄️XMAS❄️ Tower Defense X: BETA,3125,251982085,2267,277300,2,287196,0,13625,0,95.47072843983632
2025-01-03 21:54:02,❄️XMAS❄️ Tower Defense X: BETA,3094,251984322,2237,277302,2,287196,0,13625,0,95.47072843983632
2025-01-03 22:04:02,❄️XMAS❄️ Tower Defense X: BETA,3080,251986683,2361,277301,-1,287196,0,13625,0,95.47072843983632
2025-01-03 22:14:03,❄️XMAS❄️ Tower Defense X: BETA,2988,251988910,2227,277301,0,287196,0,13625,0,95.47072843983632
2025-01-03 22:24:04,❄️XMAS❄️ Tower Defense X: BETA,3030,251991268,2358,277301,0,287198,2,13624,-1,95.47107591864956
2025-01-03 22:34:04,❄️XMAS❄️ Tower Defense X: BETA,3076,251993521,2253,277302,1,287198,0,13624,0,95.47107591864956
2025-01-03 22:44:05,❄️XMAS❄️ Tower Defense X: BETA,3101,251995658,2137,277301,-1,287199,1,13623,-1,95.47140834114526
2025-01-03 22:54:06,❄️XMAS❄️ Tower Defense X: BETA,3139,251998334,2676,277301,0,287201,2,13623,0,95.47143844905992
2025-01-03 23:04:06,❄️XMAS❄️ Tower Defense X: BETA,3145,252000640,2306,277302,1,287202,1,13622,-1,95.47177086934553
2025-01-03 23:14:07,❄️XMAS❄️ Tower Defense X: BETA,3174,252003140,2500,277302,0,287202,0,13622,0,95.47177086934553
2025-01-03 23:24:08,❄️XMAS❄️ Tower Defense X: BETA,3135,252005503,2363,277304,2,287202,0,13622,0,95.47177086934553
2025-01-03 23:34:08,❄️XMAS❄️ Tower Defense X: BETA,3139,252007842,2339,277305,1,287202,0,13622,0,95.47177086934553
2025-01-03 23:44:09,❄️XMAS❄️ Tower Defense X: BETA,3078,252010266,2424,277306,1,287203,1,13622,0,95.4717859220477
2025-01-03 23:54:10,❄️XMAS❄️ Tower Defense X: BETA,3071,252012694,2428,277306,0,287205,2,13622,0,95.47181602715182
2025-01-04 00:04:11,❄️XMAS❄️ Tower Defense X: BETA,3015,252014988,2294,277306,0,287206,1,13622,0,95.47183107955377
2025-01-04 00:14:11,❄️XMAS❄️ Tower Defense X: BETA,3016,252017325,2337,277305,-1,287206,0,13622,0,95.47183107955377
2025-01-04 00:24:12,❄️XMAS❄️ Tower Defense X: BETA,3038,252019756,2431,277306,1,287207,1,13622,0,95.47184613185564
2025-01-04 00:34:13,❄️XMAS❄️ Tower Defense X: BETA,3047,252022072,2316,277305,-1,287208,1,13622,0,95.47186118405745
2025-01-04 00:44:13,❄️XMAS❄️ Tower Defense X: BETA,3060,252024415,2343,277307,2,287209,1,13622,0,95.47187623615918
2025-01-04 00:54:14,❄️XMAS❄️ Tower Defense X: BETA,3025,252026731,2316,277308,1,287211,2,13622,0,95.47190634006243
2025-01-04 01:04:15,❄️XMAS❄️ Tower Defense X: BETA,3136,252029137,2406,277309,1,287212,1,13622,0,95.47192139186396
2025-01-04 01:14:15,❄️XMAS❄️ Tower Defense X: BETA,3230,252031563,2426,277309,0,287213,1,13622,0,95.47193644356541
2025-01-04 01:24:16,❄️XMAS❄️ Tower Defense X: BETA,3279,252034148,2585,277308,-1,287213,0,13622,0,95.47193644356541
2025-01-04 01:34:17,❄️XMAS❄️ Tower Defense X: BETA,3312,252036775,2627,277311,3,287218,5,13622,0,95.47201170057174
2025-01-04 01:44:17,❄️XMAS❄️ Tower Defense X: BETA,3389,252039382,2607,277312,1,287218,0,13622,0,95.47201170057174
2025-01-04 01:54:18,❄️XMAS❄️ Tower Defense X: BETA,3409,252041974,2592,277316,4,287218,0,13622,0,95.47201170057174
2025-01-04 02:04:19,❄️XMAS❄️ Tower Defense X: BETA,3499,252044626,2652,277317,1,287217,-1,13622,0,95.4719966493706
2025-01-04 02:14:19,❄️XMAS❄️ Tower Defense X: BETA,3487,252047231,2605,277318,1,287219,2,13622,0,95.47202675167281
2025-01-04 02:24:20,❄️XMAS❄️ Tower Defense X: BETA,3616,252050090,2859,277318,0,287220,1,13622,0,95.47204180267383
2025-01-04 02:34:21,❄️XMAS❄️ Tower Defense X: BETA,3745,252052953,2863,277319,1,287221,1,13622,0,95.47205685357478
2025-01-04 02:44:22,❄️XMAS❄️ Tower Defense X: BETA,3766,252055733,2780,277319,0,287222,1,13622,0,95.47207190437568
2025-01-04 02:54:22,❄️XMAS❄️ Tower Defense X: BETA,3824,252058713,2980,277319,0,287221,-1,13623,1,95.47173950618925
2025-01-04 03:04:23,❄️XMAS❄️ Tower Defense X: BETA,3796,252061572,2859,277318,-1,287223,2,13623,0,95.47176960970064
2025-01-04 03:14:24,❄️XMAS❄️ Tower Defense X: BETA,3836,252064498,2926,277318,0,287223,0,13623,0,95.47176960970064
2025-01-04 03:24:24,❄️XMAS❄️ Tower Defense X: BETA,3950,252067511,3013,277317,-1,287224,1,13623,0,95.47178466130624
2025-01-04 03:34:25,❄️XMAS❄️ Tower Defense X: BETA,3956,252070426,2915,277317,0,287225,1,13622,-1,95.47211705617805
2025-01-04 03:44:26,❄️XMAS❄️ Tower Defense X: BETA,4016,252073451,3025,277318,1,287224,-1,13623,1,95.47178466130624
2025-01-04 03:54:26,❄️XMAS❄️ Tower Defense X: BETA,4013,252076537,3086,277318,0,287225,1,13623,0,95.47179971281179
2025-01-04 04:04:27,❄️XMAS❄️ Tower Defense X: BETA,3987,252079660,3123,277319,1,287226,1,13623,0,95.47181476421727
2025-01-04 04:14:28,❄️XMAS❄️ Tower Defense X: BETA,3960,252082586,2926,277323,4,287228,2,13623,0,95.47184486672805
2025-01-04 04:24:29,❄️XMAS❄️ Tower Defense X: BETA,3948,252085545,2959,277326,3,287228,0,13623,0,95.47184486672805
